x;y;clip;entropia;nombre;dominado;nrocorrida;ssim;id
403;2;7,77592034276334;7,19466284397981;3715982_IJMPO-34-47-g001;S;4;0,623002374580607;11425
3;7;1,84147601471517;6,19857734969109;3715982_IJMPO-34-47-g001;S;4;0,931191370135313;11427
2;17;3,94971725514021;6,78460611831318;3715982_IJMPO-34-47-g001;S;4;0,810155607439455;11428
2;15;5,79827033033023;7,04637023515351;3715982_IJMPO-34-47-g001;S;4;0,721478966007506;11429
100;2;19,9167936750321;7,68842115581674;3715982_IJMPO-34-47-g001;S;4;0,436402228806677;11430
95;2;12,410948795747;7,48913937528522;3715982_IJMPO-34-47-g001;S;4;0,525890392272031;11431
2;252;3,23724529627546;6,56223875907296;3715982_IJMPO-34-47-g001;S;4;0,842539938261956;11434
5;4;0,790878720716378;5,72401039012677;3715982_IJMPO-34-47-g001;S;4;0,982590002813111;11435
3;2;5,28796244149828;6,94723409524087;3715982_IJMPO-34-47-g001;S;4;0,742620388246493;11436
49;2;8,94338926166962;7,31685374878193;3715982_IJMPO-34-47-g001;S;4;0,606152879654651;11437
2;11;2,23375575124678;6,40756690058341;3715982_IJMPO-34-47-g001;S;4;0,907400923748362;11438
23;2;0;7,8918578564059;3715982_IJMPO-34-47-g001;S;4;0,277349396657552;11439
24;2;10,5098422778587;7,4068119629804;3715982_IJMPO-34-47-g001;S;4;0,568263992976412;11440
215;2;40,473667120164;7,79210801363432;3715982_IJMPO-34-47-g001;S;4;0,341814916563403;11442
403;2;11,3589700798956;7,4138478526071;3715982_IJMPO-34-47-g001;S;4;0,529443937556555;11443
152;2;22,7243097640629;7,71697522605113;3715982_IJMPO-34-47-g001;S;4;0,41201944989076;11444
2;4;10,6393395400048;7,34381391290165;3715982_IJMPO-34-47-g001;S;4;0,571782133759788;11445
98;2;29,57320275269;7,78555317959346;3715982_IJMPO-34-47-g001;S;4;0,384978307085668;11447
2;50;15,0109440334279;7,50297357230886;3715982_IJMPO-34-47-g001;S;4;0,494872888669488;11448
135;2;49,2109713481296;7,81849822647121;3715982_IJMPO-34-47-g001;S;4;0,325945103944789;11449
50;2;17,3770170088815;7,64820603677895;3715982_IJMPO-34-47-g001;S;1;0,463274636421182;11451
19;2;2,42990900341013;6,51764340296051;3715982_IJMPO-34-47-g001;S;1;0,889272617215999;11452
42;2;88,5189532409294;7,87113610021692;3715982_IJMPO-34-47-g001;S;1;0,291400618084709;11453
2;32;1,90766743876119;6,27209650757219;3715982_IJMPO-34-47-g001;S;1;0,924754649853833;11454
87;2;4,61533144232992;6,91575968001547;3715982_IJMPO-34-47-g001;S;1;0,766722237448785;11455
134;2;12,042229174431;7,46742241695909;3715982_IJMPO-34-47-g001;S;1;0,526643217863369;11456
13;2;128;7,8781168131119;3715982_IJMPO-34-47-g001;S;1;0,284457766897799;11457
2;5;1,4808570611076;6,13305325309518;3715982_IJMPO-34-47-g001;S;1;0,948859522912385;11458
119;2;9,07994698003849;7,32349852670908;3715982_IJMPO-34-47-g001;S;1;0,599224595451523;11459
2;28;8,12334354151412;7,21455138394829;3715982_IJMPO-34-47-g001;S;1;0,640810754633243;11461
8;2;128;7,87140160204397;3715982_IJMPO-34-47-g001;S;1;0,287415344829275;11462
14;2;128;7,88278606730017;3715982_IJMPO-34-47-g001;S;1;0,284058751101119;11463
2;127;6,43324337965159;7,05274715686002;3715982_IJMPO-34-47-g001;S;1;0,693965433037679;11464
100;2;12,4716803012734;7,48773714646141;3715982_IJMPO-34-47-g001;S;1;0,523996105605812;11465
23;2;2,06854874197313;6,41192454889537;3715982_IJMPO-34-47-g001;S;1;0,910909238503344;11467
54;2;11,2301472285824;7,44184181225961;3715982_IJMPO-34-47-g001;S;1;0,550977574377183;11469
14;2;69,4084185228023;7,85655731687406;3715982_IJMPO-34-47-g001;S;1;0,310058230553192;11470
39;2;9,58124176434717;7,3469952768535;3715982_IJMPO-34-47-g001;S;1;0,590344064758912;11471
63;2;38,1273339988099;7,80458403892937;3715982_IJMPO-34-47-g001;S;1;0,359714394224369;11473
2;12;3,49696745146345;6,70828298541016;3715982_IJMPO-34-47-g001;S;1;0,835118224855364;11474
89;2;22,8369547005754;7,72851869767329;3715982_IJMPO-34-47-g001;S;1;0,417318815652189;11476
2;252;0,134374186664402;5,21917454173426;3715982_IJMPO-34-47-g001;S;1;0,992280755384237;11477
56;2;16,8255620149895;7,63515546998425;3715982_IJMPO-34-47-g001;S;1;0,468372379448158;11478
71;2;21,8863259537685;7,71665920933892;3715982_IJMPO-34-47-g001;S;1;0,42561968086436;11479
2;2;2,05695247222414;6,27648863345191;3715982_IJMPO-34-47-g001;S;1;0,916807956980537;11481
108;2;33,8081797419505;7,79140435149505;3715982_IJMPO-34-47-g001;S;1;0,367358966888018;11483
2;17;0,453696570548047;5,48162878684815;3715982_IJMPO-34-47-g001;S;1;0,992169539237463;11484
119;2;31,048706548345;7,7879082162232;3715982_IJMPO-34-47-g001;S;1;0,377250843680461;11485
2;136;2,20778786444184;6,33267818925726;3715982_IJMPO-34-47-g001;S;6;0,899971696583133;11488
135;2;0,642200599502914;5,72334877459783;3715982_IJMPO-34-47-g001;S;6;0,979962566011748;11489
100;2;20,277941863761;7,69225526901209;3715982_IJMPO-34-47-g001;S;6;0,433308777891154;11490
2;252;7,34724739600037;7,12854748954596;3715982_IJMPO-34-47-g001;S;6;0,647261479367819;11492
2;21;9,52110903073287;7,3053546638516;3715982_IJMPO-34-47-g001;S;6;0,599562257543253;11493
47;2;4,35702180951247;6,88794398525327;3715982_IJMPO-34-47-g001;S;6;0,782841053036244;11494
163;2;48,0121015967052;7,81623601326549;3715982_IJMPO-34-47-g001;S;6;0,328092057946074;11495
40;2;10,0848474300224;7,376825884768;3715982_IJMPO-34-47-g001;S;6;0,578613541694987;11496
17;2;33,9633412309815;7,81366383791933;3715982_IJMPO-34-47-g001;S;6;0,379362438819818;11497
403;2;11,2715041205339;7,4138478526071;3715982_IJMPO-34-47-g001;S;6;0,529443937556555;11498
2;28;4,04576270748635;6,77393720226265;3715982_IJMPO-34-47-g001;S;6;0,807579220461774;11500
403;2;4,63345317987547;6,91919999996801;3715982_IJMPO-34-47-g001;S;6;0,752233153537538;11502
63;2;16,7588883184714;7,63136083700282;3715982_IJMPO-34-47-g001;S;6;0,46803469567741;11503
109;2;1,44193756215222;6,16826112476115;3715982_IJMPO-34-47-g001;S;6;0,943211414187666;11505
2;10;8,38120559822304;7,24045213066054;3715982_IJMPO-34-47-g001;S;6;0,631738756656892;11507
46;2;59,8713404963233;7,84051569792346;3715982_IJMPO-34-47-g001;S;6;0,316054806439658;11508
403;2;5,88814746074068;7,05409675846756;3715982_IJMPO-34-47-g001;S;6;0,696790483302811;11509
159;2;18,082060835605;7,64258565661151;3715982_IJMPO-34-47-g001;S;6;0,44570484715621;11510
55;2;14,4545970733979;7,56607292527864;3715982_IJMPO-34-47-g001;S;6;0,495831372760215;11511
2;127;0,562296163004447;5,4646728860705;3715982_IJMPO-34-47-g001;S;6;0,986666982182384;11512
202;2;2,81148081502224;6,59787982823636;3715982_IJMPO-34-47-g001;S;6;0,853777950533934;11513
80;2;22,2461936835634;7,72188509952479;3715982_IJMPO-34-47-g001;S;6;0,4226938039071;11514
202;2;51,8899599480167;7,81763742380502;3715982_IJMPO-34-47-g001;S;6;0,316660670340608;11515
2;2;1,56923109000415;6,08468276925918;3715982_IJMPO-34-47-g001;S;6;0,944485909753671;11516
13;2;0;7,88526360587858;3715982_IJMPO-34-47-g001;S;6;0,28080039934153;11518
2;127;1,77505721610969;6,18222727016001;3715982_IJMPO-34-47-g001;S;6;0,927624619181091;11519
22;2;64;7,84125197404373;3715982_IJMPO-34-47-g001;S;6;0,313705728816415;11521
402;2;12,756066195539;7,47724869311665;3715982_IJMPO-34-47-g001;S;6;0,500946437708421;11522
28;2;64;7,84727206963786;3715982_IJMPO-34-47-g001;S;6;0,313379042291746;11523
403;2;25,8019605970699;7,73195010337512;3715982_IJMPO-34-47-g001;S;6;0,384318291872487;11524
122;2;20,9031174700459;7,70254568562685;3715982_IJMPO-34-47-g001;S;7;0,427926540946288;11525
403;2;8,19268251021962;7,21722918980279;3715982_IJMPO-34-47-g001;S;7;0,612627619610413;11526
61;2;34,6558531692519;7,80063180271872;3715982_IJMPO-34-47-g001;S;7;0,370400506960241;11527
237;2;17,9751716772745;7,64757233915195;3715982_IJMPO-34-47-g001;S;7;0,443377234444255;11528
81;2;25,4422834969164;7,76127869989628;3715982_IJMPO-34-47-g001;S;7;0,40485701146946;11529
65;2;7,22367014456821;7,19651938067955;3715982_IJMPO-34-47-g001;S;7;0,658659450537334;11530
9;2;0;7,86010905695427;3715982_IJMPO-34-47-g001;S;7;0,283226447411357;11531
16;2;0;7,89260961641002;3715982_IJMPO-34-47-g001;S;7;0,279429054798879;11532
203;2;73,045899807012;7,84460361823252;3715982_IJMPO-34-47-g001;S;7;0,291486570724968;11533
209;2;91,6266888523904;7,86850387233315;3715982_IJMPO-34-47-g001;S;7;0,280752984740006;11534
40;2;9,72553986478046;7,35726359836405;3715982_IJMPO-34-47-g001;S;7;0,586733277802622;11535
43;2;13,6139707069378;7,53274798970955;3715982_IJMPO-34-47-g001;S;7;0,510142907132728;11536
65;2;10,3874786668342;7,39389082709121;3715982_IJMPO-34-47-g001;S;7;0,568221203716848;11537
29;2;128;7,88408061579279;3715982_IJMPO-34-47-g001;S;7;0,28038642333936;11538
3;29;0,571826682879752;5,54963399749865;3715982_IJMPO-34-47-g001;S;7;0,987706439970508;11539
93;2;28,9208649566028;7,77950236411253;3715982_IJMPO-34-47-g001;S;7;0,387852815606357;11540
71;2;5,22172616865347;6,98421011383573;3715982_IJMPO-34-47-g001;S;7;0,741431579915576;11541
41;2;11,7916353731008;7,45851961573374;3715982_IJMPO-34-47-g001;S;7;0,541750936376589;11542
2;53;4,81801494807608;6,88097143780807;3715982_IJMPO-34-47-g001;S;7;0,767762392652344;11543
88;2;64;7,84063860785611;3715982_IJMPO-34-47-g001;S;7;0,306342007967865;11545
6;13;2,13302013527298;6,0138007749735;3715982_IJMPO-34-47-g001;S;7;0,917683544904401;11546
15;2;0;7,8865193410836;3715982_IJMPO-34-47-g001;S;7;0,279850681076955;11547
108;2;40,2260091670121;7,81219064330488;3715982_IJMPO-34-47-g001;S;7;0,348236672855677;11549
233;2;80,6585037298093;7,85287936388159;3715982_IJMPO-34-47-g001;S;7;0,286026803779388;11551
250;2;78,6529466368407;7,85157062254532;3715982_IJMPO-34-47-g001;S;7;0,287312113950397;11552
78;2;23,8434358381797;7,74265330427596;3715982_IJMPO-34-47-g001;S;7;0,412942408412177;11553
44;2;64;7,83955974996156;3715982_IJMPO-34-47-g001;S;7;0,310903454335942;11554
248;2;89,3790439067912;7,86730275133122;3715982_IJMPO-34-47-g001;S;7;0,281593006324069;11555
2;53;7,05193194923307;7,10946783812926;3715982_IJMPO-34-47-g001;S;7;0,676930402443424;11556
240;2;83,7927595315742;7,8538499677417;3715982_IJMPO-34-47-g001;S;7;0,284208527909436;11558
2;252;3,95553764451227;6,69679928888305;3715982_IJMPO-34-47-g001;S;7;0,803903785815774;11560
248;2;87,3359601485106;7,86498505877378;3715982_IJMPO-34-47-g001;S;7;0,282510811068476;11561
100;2;56,4860939269006;7,83646103197126;3715982_IJMPO-34-47-g001;S;7;0,317091496747237;11562
238;2;79,4838811315961;7,85245785615392;3715982_IJMPO-34-47-g001;S;7;0,286704303520291;11563
2;49;9,18208967992269;7,2576527820743;3715982_IJMPO-34-47-g001;S;7;0,609150567196471;11565
64;2;0,474605019826086;5,52512418554919;3715982_IJMPO-34-47-g001;S;7;0,990362291369144;11566
19;2;0;7,89285719958721;3715982_IJMPO-34-47-g001;S;7;0,278284270933452;11567
2;2;2,65067957311865;6,46377769367774;3715982_IJMPO-34-47-g001;S;7;0,880458550735751;11568
53;2;17,0100049753276;7,63909796202972;3715982_IJMPO-34-47-g001;S;7;0,46627681155683;11570
37;2;10,9559792744628;7,41937772666966;3715982_IJMPO-34-47-g001;S;7;0,558436807749063;11572
30;2;22,6706796341957;7,7351492435774;3715982_IJMPO-34-47-g001;S;5;0,426283899381144;11573
29;2;89,2800617686486;7,87490840667544;3715982_IJMPO-34-47-g001;S;5;0,29257164830955;11574
148;2;47,4342074259738;7,81049312506098;3715982_IJMPO-34-47-g001;S;5;0,329280125037443;11575
15;2;1,34079268972001;6,13059177719244;3715982_IJMPO-34-47-g001;S;5;0,953241769159265;11578
88;2;27,8491933207847;7,77430664663297;3715982_IJMPO-34-47-g001;S;5;0,392365936746987;11579
18;2;128;7,87877621508187;3715982_IJMPO-34-47-g001;S;5;0,283134551031435;11581
2;29;13,6718823015438;7,47668048430119;3715982_IJMPO-34-47-g001;S;5;0,514931871215849;11582
2;2;2,39476608258121;6,39038602079329;3715982_IJMPO-34-47-g001;S;5;0,896673554992866;11584
18;2;0;7,89155172272907;3715982_IJMPO-34-47-g001;S;5;0,278790860343708;11585
13;2;64;7,86095476929601;3715982_IJMPO-34-47-g001;S;5;0,317043906418464;11586
45;2;7,08260437655274;7,1951946167673;3715982_IJMPO-34-47-g001;S;5;0,66597864634465;11587
2;37;6,06504574578391;7,03735349741266;3715982_IJMPO-34-47-g001;S;5;0,714113252711628;11588
2;3;3,69067993538151;6,76144410772195;3715982_IJMPO-34-47-g001;S;5;0,81888089404725;11590
51;2;7,19216070564977;7,19761410573512;3715982_IJMPO-34-47-g001;S;5;0,660842457542605;11591
2;74;13,5207057929234;7,46294008008866;3715982_IJMPO-34-47-g001;S;5;0,515933105331193;11593
82;2;13,3504526501992;7,52035689299336;3715982_IJMPO-34-47-g001;S;5;0,510338080310725;11594
124;2;54,655387987368;7,82910457050471;3715982_IJMPO-34-47-g001;S;5;0,318340837130509;11595
335;2;0,639996544618249;5,67285517659686;3715982_IJMPO-34-47-g001;S;5;0,976701533598499;11596
2;33;8,35804668394182;7,22541363036838;3715982_IJMPO-34-47-g001;S;5;0,632807829967992;11597
60;2;16,3196088374955;7,6210255012567;3715982_IJMPO-34-47-g001;S;5;0,473401129351418;11598
60;2;11,0595868862496;7,43254902891648;3715982_IJMPO-34-47-g001;S;5;0,554835260318794;11600
47;2;46,9566156114266;7,81510386101504;3715982_IJMPO-34-47-g001;S;8;0,339077264710554;11601
403;2;3,01285870149583;6,63798637558642;3715982_IJMPO-34-47-g001;S;8;0,835412485215249;11602
203;2;11,849375730543;7,44847571659357;3715982_IJMPO-34-47-g001;S;8;0,526580150739938;11604
29;2;33,4411351413836;7,80503647995863;3715982_IJMPO-34-47-g001;S;8;0,378211951653629;11605
2;252;10,1554622243697;7,31462523706294;3715982_IJMPO-34-47-g001;S;8;0,566893729985713;11607
2;41;12,1478534054194;7,41031270680608;3715982_IJMPO-34-47-g001;S;8;0,540000216947301;11609
2;127;17,6495797887211;7,57837719727407;3715982_IJMPO-34-47-g001;S;8;0,454808373480255;11611
403;2;1,18464426550642;5,93978207150609;3715982_IJMPO-34-47-g001;S;8;0,960210174914763;11612
47;2;114,185226469264;7,8796908761054;3715982_IJMPO-34-47-g001;S;8;0,281257772002364;11613
203;2;9,00511762384237;7,3027274116195;3715982_IJMPO-34-47-g001;S;8;0,596929788595926;11614
403;2;9,29818070389068;7,30711888335621;3715982_IJMPO-34-47-g001;S;8;0,57555026269643;11616
2;252;10,7598417914582;7,33688689930169;3715982_IJMPO-34-47-g001;S;8;0,554913016378742;11617
3;35;0,247790799592835;5,18511219313673;3715982_IJMPO-34-47-g001;S;8;0,995815744124587;11618
3;51;0,247790799592835;5,32321710286148;3715982_IJMPO-34-47-g001;S;8;0,993437418544281;11620
23;2;5,58195080094676;7,06320638727782;3715982_IJMPO-34-47-g001;S;8;0,724341388879801;11621
66;2;19,5212822397315;7,68315710113309;3715982_IJMPO-34-47-g001;S;8;0,441832035903858;11622
71;2;19,7017499808869;7,68586927921434;3715982_IJMPO-34-47-g001;S;8;0,440788029318659;11623
14;2;64;7,853705067662;3715982_IJMPO-34-47-g001;S;8;0,31643298580981;11624
20;2;4,48917697940026;6,91793086452219;3715982_IJMPO-34-47-g001;S;8;0,775040026829539;11626
32;2;128;7,88202503554659;3715982_IJMPO-34-47-g001;S;8;0,279881862280813;11628
98;2;30,5427043376082;7,79117433136412;3715982_IJMPO-34-47-g001;S;8;0,381176594382027;11629
2;39;13,3068508364873;7,46121967141208;3715982_IJMPO-34-47-g001;S;8;0,520163590677421;11630
101;2;28,3397109538074;7,77624537875897;3715982_IJMPO-34-47-g001;S;8;0,387722577878738;11631
2;8;2,61190169296388;6,49498858180944;3715982_IJMPO-34-47-g001;S;8;0,88575567169591;11633
20;2;0;7,89319128566052;3715982_IJMPO-34-47-g001;S;8;0,27804057801623;11634
164;2;12,0134176909758;7,46313815587614;3715982_IJMPO-34-47-g001;S;10;0,529842051383232;11636
229;2;1,0253301923423;5,95879279034349;3715982_IJMPO-34-47-g001;S;10;0,960482824301495;11637
145;2;22,8552861589483;7,71892204702555;3715982_IJMPO-34-47-g001;S;10;0,411256487567227;11638
122;2;15,848635149702;7,59944054359176;3715982_IJMPO-34-47-g001;S;10;0,473075753783377;11639
239;2;0,411719887752421;5,24831358643865;3715982_IJMPO-34-47-g001;S;10;0,989269298007066;11640
203;2;40,9557458945188;7,79780700348707;3715982_IJMPO-34-47-g001;S;10;0,340730683143279;11641
203;2;30,4206164957913;7,77705954525179;3715982_IJMPO-34-47-g001;S;10;0,373203907470871;11642
145;2;25,4534272467405;7,7419989508948;3715982_IJMPO-34-47-g001;S;10;0,397586814827312;11643
2;252;11,4993100238381;7,36612796307058;3715982_IJMPO-34-47-g001;S;10;0,539265900860994;11644
202;2;92,3921247525179;7,86688189873732;3715982_IJMPO-34-47-g001;S;10;0,280391123627884;11645
157;2;42,8075701908855;7,80146045454434;3715982_IJMPO-34-47-g001;S;10;0,339274133927472;11646
36;2;6,58115325076687;7,15224235462017;3715982_IJMPO-34-47-g001;S;10;0,685243958660036;11647
2;223;11,1344138563307;7,35879087850478;3715982_IJMPO-34-47-g001;S;10;0,544102325531452;11648
403;2;11,0544524194797;7,40331133268115;3715982_IJMPO-34-47-g001;S;10;0,536569458926046;11650
2;252;8,36943998585387;7,20548795820594;3715982_IJMPO-34-47-g001;S;10;0,614702110308811;11651
403;2;2,54128321157125;6,54351242240052;3715982_IJMPO-34-47-g001;S;10;0,85462716496262;11652
393;2;3,78920643032852;6,76773742251238;3715982_IJMPO-34-47-g001;S;10;0,799398406077403;11653
75;2;13,6380526815886;7,53361064124862;3715982_IJMPO-34-47-g001;S;10;0,505906641328627;11654
402;2;8,20913558535548;7,21722918980279;3715982_IJMPO-34-47-g001;S;10;0,612627619610413;11655
18;2;1,3304822717749;6,11417135777208;3715982_IJMPO-34-47-g001;S;10;0,953802269432585;11656
2;16;6,29782488368966;7,09522867489571;3715982_IJMPO-34-47-g001;S;10;0,701854885555639;11657
203;2;28,3557526876403;7,76361208461656;3715982_IJMPO-34-47-g001;S;10;0,381472322990699;11658
2;252;2,91221504763887;6,51013406625885;3715982_IJMPO-34-47-g001;S;10;0,854940620887214;11659
162;2;51,4211284753786;7,81420751457228;3715982_IJMPO-34-47-g001;S;10;0,321703609098045;11660
2;20;6,7532168987469;7,12700629374265;3715982_IJMPO-34-47-g001;S;10;0,686770149119727;11661
19;2;0;7,89285719958721;3715982_IJMPO-34-47-g001;S;10;0,278284270933452;11662
403;2;7,79055696834693;7,19466284397981;3715982_IJMPO-34-47-g001;S;10;0,623002374580607;11664
163;2;45,837501379522;7,80289703116085;3715982_IJMPO-34-47-g001;S;10;0,33262648105893;11666
16;2;0;7,89260961641002;3715982_IJMPO-34-47-g001;S;10;0,279429054798879;11667
2;127;12,0842622274854;7,40293048620282;3715982_IJMPO-34-47-g001;S;10;0,53724547200391;11668
3;85;0,386155523192933;5,34725617502618;3715982_IJMPO-34-47-g001;S;10;0,987804293155937;11669
56;2;17,2007723212815;7,64346225786276;3715982_IJMPO-34-47-g001;S;10;0,464345720256019;11671
2;252;2,47320388864327;6,38759217747381;3715982_IJMPO-34-47-g001;S;10;0,88125563922814;11672
48;2;12,6116772518309;7,49778032554304;3715982_IJMPO-34-47-g001;S;10;0,525806834564583;11673
68;2;19,9346464959697;7,69449087463065;3715982_IJMPO-34-47-g001;S;10;0,438906849552229;11674
124;2;21,7855755791869;7,71268231223945;3715982_IJMPO-34-47-g001;S;10;0,422302796270715;11675
403;2;1,30149120161734;6,11525050690359;3715982_IJMPO-34-47-g001;S;10;0,94048566233727;11676
45;2;9,27989417903126;7,32743528383001;3715982_IJMPO-34-47-g001;S;10;0,599157474307102;11677
149;2;4,20238450367417;6,84509327864194;3715982_IJMPO-34-47-g001;S;9;0,783336047417779;11679
77;2;55,127292433179;7,8347402618897;3715982_IJMPO-34-47-g001;S;9;0,3205509956699;11680
78;2;28,8848349266123;7,77900820897866;3715982_IJMPO-34-47-g001;S;9;0,389154901373647;11681
26;2;41,0974395977817;7,82305517741206;3715982_IJMPO-34-47-g001;S;9;0,35622312979328;11682
89;2;13,2136081976997;7,52011586984843;3715982_IJMPO-34-47-g001;S;9;0,512071159504116;11683
2;2;7,48710449586268;7,13709811605059;3715982_IJMPO-34-47-g001;S;9;0,653401952224947;11684
22;2;92,8848349266123;7,87544597426055;3715982_IJMPO-34-47-g001;S;9;0,292271425367478;11685
14;2;33,101498104961;7,81050023288599;3715982_IJMPO-34-47-g001;S;9;0,38382788136387;11687
24;2;122,394890705563;7,87807169039837;3715982_IJMPO-34-47-g001;S;9;0,282288420143438;11688
215;2;5,64873850134156;7,02206399519417;3715982_IJMPO-34-47-g001;S;9;0,713761750459132;11689
3;2;5,39359549759729;6,94863875880498;3715982_IJMPO-34-47-g001;S;9;0,7373640559285;11690
2;127;10,2985384149356;7,32299682137049;3715982_IJMPO-34-47-g001;S;9;0,575442847072338;11691
23;2;22,973774459445;7,74151327972273;3715982_IJMPO-34-47-g001;S;9;0,425678635525407;11692
123;3;8,65240826260546;7,2124417187988;3715982_IJMPO-34-47-g001;S;9;0,608257845961079;11694
9;2;64;7,86377430088254;3715982_IJMPO-34-47-g001;S;9;0,317058634962011;11695
83;2;52,4985887378989;7,83331508959877;3715982_IJMPO-34-47-g001;S;9;0,325329651547654;11697
2;5;1,42481005058132;6,10473542561707;3715982_IJMPO-34-47-g001;S;9;0,952454340907287;11698
248;2;3,54222528845156;6,73894156856882;3715982_IJMPO-34-47-g001;S;9;0,81693229796446;11699
2;35;15,7287137608724;7,5463469648283;3715982_IJMPO-34-47-g001;S;9;0,483482969995333;11700
403;2;0,720105965282755;5,67285517659686;3715982_IJMPO-34-47-g001;S;9;0,976701533598499;11701
2;32;12,7243218962178;7,43356874161284;3715982_IJMPO-34-47-g001;S;9;0,531456211649421;11702
72;2;15,6296631527502;7,60025883652934;3715982_IJMPO-34-47-g001;S;9;0,479660298658812;11703
15;2;0;7,8865193410836;3715982_IJMPO-34-47-g001;S;9;0,279850681076955;11704
3;19;3,27439637014568;6,4775202935108;3715982_IJMPO-34-47-g001;S;9;0,853114048319289;11705
17;2;0;7,89334055120058;3715982_IJMPO-34-47-g001;S;9;0,279449152648942;11706
2;31;11,8295168257472;7,39779970216877;3715982_IJMPO-34-47-g001;S;9;0,548401845836448;11708
2;36;12,0499718802452;7,43165100230325;3715982_IJMPO-34-47-g001;S;9;0,541700002768613;11709
202;2;18,191398245969;7,6531559117394;3715982_IJMPO-34-47-g001;S;9;0,44142069858682;11710
81;2;13,5519547998674;7,53009581096086;3715982_IJMPO-34-47-g001;S;9;0,507542925401319;11711
2;127;7,12413687355496;7,11877722283729;3715982_IJMPO-34-47-g001;S;9;0,666012964622193;11712
106;2;24,7011040327407;7,75173895978628;3715982_IJMPO-34-47-g001;S;9;0,405427599603299;11713
2;252;0,401939259293094;5,21917454173426;3715982_IJMPO-34-47-g001;S;9;0,992280755384237;11714
243;2;14,7305565730227;7,55280456982905;3715982_IJMPO-34-47-g001;S;9;0,481389847144996;11715
2;12;3,54182616618424;6,71635040425878;3715982_IJMPO-34-47-g001;S;9;0,833104598255413;11716
2;2;2,59550421347516;6,44444621522644;3715982_IJMPO-34-47-g001;S;9;0,883561714043111;11717
33;2;4,49533516308524;6,91912287374202;3715982_IJMPO-34-47-g001;S;9;0,774978936278052;11718
3;9;2,42900145510481;6,33338710413474;3715982_IJMPO-34-47-g001;S;9;0,898598619344554;11719
172;3;3,70379568634681;6,70823978559649;3715982_IJMPO-34-47-g001;S;2;0,808356824715323;11720
2;116;13,3662968186948;7,45232425750309;3715982_IJMPO-34-47-g001;S;2;0,513551352864541;11721
129;2;29,0417854728679;7,77526569662259;3715982_IJMPO-34-47-g001;S;2;0,381908304170142;11722
112;2;40,570551944293;7,81188063208267;3715982_IJMPO-34-47-g001;S;2;0,347304391067023;11723
294;2;2,73495802986191;6,54351242240052;3715982_IJMPO-34-47-g001;S;2;0,85462716496262;11724
2;2;1,49216881634237;6,0626754828573;3715982_IJMPO-34-47-g001;S;2;0,948550799299507;11726
2;252;1,72649156523615;6,08788984500483;3715982_IJMPO-34-47-g001;S;2;0,926208091607282;11727
58;2;5,05450836703051;6,97389450319821;3715982_IJMPO-34-47-g001;S;2;0,747982700601897;11728
118;2;14,5259369597199;7,56631377699395;3715982_IJMPO-34-47-g001;S;2;0,49097615041076;11729
81;2;5,42933223864225;7,01694941818112;3715982_IJMPO-34-47-g001;S;2;0,731354236860998;11730
402;2;1,25571905225345;5,93978207150609;3715982_IJMPO-34-47-g001;S;2;0,960210174914763;11731
202;2;7,19076915404423;7,19309534184918;3715982_IJMPO-34-47-g001;S;2;0,647572487132687;11733
108;2;30,5713696926313;7,78779876660722;3715982_IJMPO-34-47-g001;S;2;0,3785563271498;11735
402;2;20,7293685320292;7,67360398747598;3715982_IJMPO-34-47-g001;S;2;0,412668968304607;11736
2;43;8,19018553645036;7,20937536400249;3715982_IJMPO-34-47-g001;S;2;0,638080976973195;11737
202;2;50,5578663887036;7,8163916926592;3715982_IJMPO-34-47-g001;S;2;0,318981669079286;11738
32;2;25,5254033882317;7,76055625324324;3715982_IJMPO-34-47-g001;S;2;0,409912089711474;11739
2;12;8,2697154462781;7,22927327287201;3715982_IJMPO-34-47-g001;S;2;0,636054548337258;11741
202;2;3,92398081797202;6,82297366561244;3715982_IJMPO-34-47-g001;S;2;0,792114197156822;11742
52;2;4,61743083039816;6,9230822611902;3715982_IJMPO-34-47-g001;S;2;0,769757894761634;11743
2;28;12,6556908701866;7,44515484988871;3715982_IJMPO-34-47-g001;S;2;0,532288185665857;11744
19;2;0;7,89285719958721;3715982_IJMPO-34-47-g001;S;2;0,278284270933452;11745
46;2;5,16271359349167;6,9973741970377;3715982_IJMPO-34-47-g001;S;2;0,743520436940102;11746
2;9;6,983794286896;7,16028985651212;3715982_IJMPO-34-47-g001;S;2;0,675372122934237;11747
139;2;0,127131447772115;5,38045634310348;3715982_IJMPO-34-47-g001;S;2;0,988565369256679;11748
2;33;14,7184363852179;7,50569923399655;3715982_IJMPO-34-47-g001;S;2;0,498988858633121;11749
9;2;63,5340297822736;7,8609477999633;3715982_IJMPO-34-47-g001;S;2;0,317688232002951;11750
2;34;15,1229694225754;7,53388542816578;3715982_IJMPO-34-47-g001;S;2;0,49170816558226;11751
84;2;35,0130869375816;7,80263890359509;3715982_IJMPO-34-47-g001;S;2;0,367218198038182;11752
2;59;4,43799620621246;6,8269096146355;3715982_IJMPO-34-47-g001;S;2;0,785954483388161;11753
10;2;128;7,87892177763359;3715982_IJMPO-34-47-g001;S;2;0,285600842354536;11754
13;2;0;7,88526360587858;3715982_IJMPO-34-47-g001;S;2;0,28080039934153;11755
2;4;0,630577760221151;5,66215831733582;3715982_IJMPO-34-47-g001;S;2;0,988531087660067;11756
